1,0,4009,4008
1,0,4338,4337
1,0,8391,8390
1,0,1207,1206
1,0,36586,36585
1,0,702,701
1,0,7431,7430
1,0,4133,4132
1,0,13609,13608
0,1,16227,16227
1,0,769,768
1,0,12206,12205
1,0,8887,8886
1,0,5771,5770
1,0,10168,10167
1,0,4008,4007
1,0,506322,506321
1,0,210405,210404
1,0,4271,4270
1,0,8639,8638
1,0,4302,4301
1,0,3514,3513
1,0,1552,1551
1,0,3384,3383
1,0,1158,1157
1,0,940,939
1,0,4184,4183
1,0,4562,4561
1,0,10158,10157
1,0,6205,6204
1,0,4291,4290
1,0,449,448
1,0,917,916
1,0,12828,12827
0,1,868260,868260
1,0,16537,16536
1,0,165176,165175
1,0,5141,5140
1,0,23997,23996
1,0,4934,4933
1,0,1939,1938
1,0,375715,375714
1,0,3366,3365
1,0,5580,5579
1,0,647,646
1,0,115729,115728
1,0,9232,9231
1,0,5499,5498
1,0,5018,5017
1,0,83036,83035
1,0,8487,8486
1,0,4092,4091
1,0,1056,1055
1,0,2764,2763
1,0,3704,3703
1,0,1131,1130
1,0,477,476
1,0,482,481
0,1,13046,13046
1,0,72177,72176
1,0,3093,3092
1,0,6957,6956
1,0,2016,2015
1,0,47720,47719
1,0,2892,2891
1,0,90550,90549
1,0,7688,7687
1,0,1149,1148
1,0,3502,3501
1,0,1367677,1367676
1,0,1908,1907
1,0,2196,2195
1,0,426,425
1,0,830,829
1,0,1347,1346
1,0,4373,4372
1,0,9117,9116
1,0,3890,3889
1,0,3322,3321
1,0,905,904
1,0,9622,9621
1,0,329586,329585
1,0,2086,2085
1,0,1323,1322
1,0,4205,4204
1,0,62044,62043
1,0,4774,4773
1,0,3027,3026
1,0,10025,10024
1,0,2102,2101
1,0,7690,7689
1,0,1946,1945
1,0,10499,10498
1,0,4337,4336
1,0,2640,2639
1,0,377,376
1,0,5070,5069
1,0,2715,2714
1,0,871,870
1,0,3221,3220
1,0,193864,193863
1,0,146753,146752
1,0,1013,1012
1,0,4099,4098
1,0,3237,3236
1,0,1944,1943
0,1,11044,11044
1,0,4556,4555
1,0,538,537
1,0,1792,1791
1,0,2599,2598
1,0,464353,464352
1,0,10086,10085
1,0,8500,8499
1,0,3823,3822
1,0,209383,209382
1,0,10476,10475
1,0,1865,1864
1,0,4413,4412
1,0,2154,2153
1,0,6537,6536
1,0,71859,71858
1,0,5573,5572
1,0,2421,2420
1,0,11926,11925
1,0,3376,3375
0,1,5897,5897
1,0,103803,103802
1,0,2624,2623
1,0,1237,1236
1,0,8305,8304
1,0,4950,4949
1,0,7755,7754
1,0,3274,3273
1,0,3300,3299
1,0,2129,2128
1,0,8866,8865
1,0,910,909
1,0,3185,3184
1,0,25845,25844
1,0,5660,5659
1,0,1894,1893
1,0,8152,8151
1,0,8634,8633
1,0,2807,2806
1,0,6686,6685
1,0,370,369
0,1,4104,4104
1,0,626,625
1,0,15099,15098
1,0,1933,1932
1,0,13316,13315
1,0,1534,1533
1,0,6809,6808
1,0,3591,3590
1,0,2061,2060
1,0,1302,1301
1,0,1970,1969
1,0,225639,225638
1,0,2036,2035
1,0,732,731
1,0,17526,17525
1,0,1232,1231
1,0,906,905
1,0,1315,1314
1,0,1255,1254
1,0,3230,3229
1,0,199547,199546
1,0,7907,7906
1,0,4128,4127
1,0,714,713
1,0,5394,5393
1,0,198182,198181
1,0,3603,3602
1,0,5071,5070
1,0,2282,2281
1,0,435,434
1,0,2354,2353
1,0,8328,8327
1,0,2083,2082
1,0,873338,873337
1,0,101414,101413
1,0,4390,4389
1,0,450,449
1,0,5619,5618
1,0,49767,49766
1,0,251974,251973
1,0,24278,24277
1,0,99042,99041
1,0,5249,5248
1,0,1792,1791
1,0,317537,317536
1,0,2975,2974
1,0,295045,295044
1,0,11837,11836
1,0,1415,1414
0,1,19384,19384
1,0,14185,14184
1,0,7306,7305
1,0,282691,282690
1,0,4130,4129
1,0,5001,5000
1,0,3518,3517
1,0,3952,3951
1,0,10029,10028
1,0,4119,4118
1,0,2095,2094
1,0,2761,2760
1,0,2546,2545
0,1,4699,4699
1,0,881925,881924
1,0,9209,9208
1,0,4056,4055
1,0,6273,6272
1,0,5266,5265
1,0,1733,1732
1,0,2434,2433
1,0,1760,1759
1,0,2821,2820
1,0,5460,5459
1,0,12204,12203
1,0,2647,2646
1,0,6917,6916
1,0,1191,1190
1,0,137533,137532
1,0,11177,11176
1,0,542,541
1,0,5140,5139
1,0,86697,86696
1,0,1137195,1137194
1,0,2121,2120
1,0,10631,10630
